time,temp,hum,wind,power,cw_temp,chw_temp,pax,status,fan_freq,pump_freq,day_of_week
315,25,46,2.33,32204.1,31.74,7.1,538.0,1,34.77,39.04,2
320,25,47,2.48,32729.88,31.54,7.2,556.0,1,36.07,39.84,2
325,25,47,2.25,34021.05,31.71,7.14,574.0,1,35.22,39.6,2
330,25,47,2.1,34438.38,31.66,7.15,592.0,1,35.52,39.45,2
335,25,47,2.13,35760.54,31.8,7.12,611.0,1,35.9,40.07,2
340,25,47,2.36,36060.0,31.77,7.12,629.0,1,36.19,40.43,2
345,25,47,2.28,37248.74,31.9,7.14,649.0,1,36.3,40.56,2
350,25,48,2.63,38114.76,31.99,7.17,668.0,1,35.95,40.67,2
355,25,48,2.81,39373.66,31.98,7.08,688.0,1,36.67,40.22,2
360,25,48,2.44,40491.2,32.15,7.11,709.0,1,37.47,40.55,2
365,26,48,2.41,41728.2,32.09,7.2,729.0,1,36.82,40.69,2
370,26,48,2.39,42350.51,32.03,7.13,750.0,1,37.86,41.17,2
375,26,48,2.23,43506.06,32.22,7.24,771.0,1,37.71,40.82,2
380,26,49,2.94,44824.82,32.26,7.16,793.0,1,38.02,42.07,2
385,26,49,2.54,45470.99,32.35,7.16,814.0,1,38.14,42.34,2
390,26,49,2.55,47187.04,32.33,7.14,836.0,1,38.36,41.56,2
395,26,49,2.56,47910.73,32.39,7.15,859.0,1,39.05,41.37,2
400,26,50,2.39,49267.67,32.71,7.26,881.0,1,38.94,42.02,2
405,26,50,2.95,50179.24,32.36,7.21,904.0,1,39.28,42.25,2
410,26,50,2.47,51317.28,32.57,7.17,927.0,1,39.71,42.18,2
415,26,50,2.27,52753.08,32.73,7.23,950.0,1,39.45,42.11,2
420,26,51,2.97,53685.57,32.86,7.2,973.0,1,39.5,43.11,2
425,26,51,2.96,54958.21,32.82,7.18,996.0,1,39.73,42.76,2
430,26,51,2.8,55886.16,32.85,7.25,1020.0,1,41.06,43.23,2
435,26,52,2.66,57242.75,32.84,7.14,1044.0,1,40.47,43.12,2
440,27,52,2.98,58516.76,33.07,7.24,1068.0,1,42.01,43.06,2
445,27,52,3.36,59665.42,32.85,7.28,1092.0,1,41.22,43.23,2
450,27,53,3.14,60867.46,32.95,7.22,1116.0,1,41.63,43.86,2
455,27,53,3.34,62138.74,33.04,7.29,1140.0,1,41.83,43.91,2
460,27,53,2.87,63154.95,33.13,7.18,1164.0,1,42.75,43.89,2
465,27,54,3.35,64435.58,33.43,7.23,1188.0,1,42.14,44.26,2
470,27,54,3.41,65440.26,33.09,7.28,1213.0,1,41.98,43.89,2
475,27,54,3.08,66913.2,33.52,7.17,1237.0,1,41.92,44.82,2
480,27,55,3.32,67782.06,33.47,7.27,1261.0,1,42.53,44.41,2
485,27,55,2.85,69084.36,33.41,7.34,1285.0,1,42.55,44.84,2
490,28,56,3.28,70896.25,33.6,7.25,1309.0,1,43.04,45.31,2
495,28,56,3.2,71563.35,33.41,7.35,1333.0,1,44.14,44.95,2
500,28,56,3.21,72479.73,33.62,7.29,1357.0,1,43.65,45.0,2
505,28,57,3.68,73824.02,33.75,7.22,1381.0,1,43.62,45.03,2
510,28,57,3.33,74931.31,33.72,7.28,1405.0,1,44.65,45.58,2
515,28,58,3.49,76491.45,33.78,7.3,1428.0,1,45.16,45.35,2
520,28,58,3.49,77697.24,33.94,7.33,1452.0,1,45.4,46.13,2
525,28,58,3.83,78721.64,33.92,7.24,1475.0,1,45.53,45.72,2
530,29,59,3.83,80168.3,34.03,7.31,1498.0,1,45.1,46.5,2
535,29,59,3.55,80878.49,33.91,7.34,1520.0,1,45.57,46.76,2
540,29,60,3.93,82082.32,34.08,7.26,1543.0,1,46.01,46.45,2
545,29,60,3.93,83166.95,34.28,7.32,1565.0,1,45.1,46.55,2
550,29,61,3.87,84207.72,34.06,7.28,1587.0,1,45.64,47.21,2
555,29,61,4.15,85385.2,34.32,7.31,1608.0,1,46.14,47.68,2
560,29,61,3.96,86325.89,34.42,7.33,1629.0,1,46.44,47.67,2
565,29,62,4.1,87478.13,34.34,7.36,1650.0,1,46.7,47.82,2
570,29,62,4.14,88411.03,34.41,7.37,1670.0,1,45.71,48.23,2
575,30,63,3.98,89308.75,34.21,7.32,1690.0,1,47.85,47.39,2
580,30,63,4.69,90720.0,34.55,7.27,1709.0,1,46.71,47.63,2
585,30,63,3.95,91375.09,34.45,7.35,1728.0,1,47.2,47.36,2
590,30,64,4.26,92539.59,34.64,7.37,1747.0,1,47.88,48.1,2
595,30,64,4.6,93129.68,34.53,7.5,1764.0,1,47.98,48.18,2
600,30,65,4.82,94203.28,34.57,7.32,1782.0,1,48.64,48.04,2
605,30,65,4.53,94895.84,34.79,7.32,1799.0,1,47.52,48.39,2
610,30,65,4.44,96135.71,34.94,7.4,1815.0,1,47.46,49.32,2
615,30,66,4.16,96601.97,34.8,7.32,1831.0,1,48.26,48.58,2
620,30,66,4.83,96868.36,34.87,7.28,1846.0,1,49.66,48.87,2
625,31,66,4.76,98113.7,34.84,7.22,1860.0,1,49.11,49.24,2
630,31,67,4.73,98725.08,35.0,7.36,1874.0,1,48.9,48.99,2
635,31,67,4.7,99285.84,34.97,7.32,1887.0,1,48.77,49.11,2
640,31,67,4.77,100139.09,34.97,7.32,1900.0,1,49.29,49.06,2
645,31,67,4.64,100406.65,35.06,7.36,1911.0,1,49.93,49.23,2
650,31,68,5.12,101187.36,35.24,7.44,1923.0,1,48.84,49.62,2
655,31,68,4.75,101795.55,34.94,7.39,1933.0,1,49.31,49.97,2
660,31,68,4.85,101941.05,35.17,7.27,1943.0,1,50.02,49.87,2
665,31,68,4.95,102624.14,35.13,7.38,1952.0,1,49.87,50.15,2
670,31,69,5.04,103214.0,35.23,7.35,1960.0,1,49.73,50.16,2
675,31,69,5.03,103405.97,35.15,7.36,1967.0,1,49.08,49.67,2
680,31,69,5.07,103814.69,35.18,7.38,1974.0,1,50.19,50.33,2
685,31,69,4.71,103799.38,35.07,7.45,1980.0,1,50.22,49.75,2
690,31,69,4.43,103945.16,35.28,7.41,1985.0,1,50.18,50.07,2
695,31,69,4.91,104808.65,35.27,7.37,1990.0,1,50.54,50.24,2
700,31,69,5.01,105109.7,35.28,7.32,1993.0,1,50.1,50.27,2
705,31,69,4.52,105108.73,35.45,7.39,1996.0,1,50.26,49.27,2
710,31,69,4.77,104944.49,35.17,7.41,1998.0,1,49.93,50.15,2
715,31,69,4.91,105017.29,35.24,7.48,1999.0,1,49.79,50.15,2
720,32,70,4.98,104898.26,35.2,7.46,2000.0,1,50.74,49.86,2
725,31,69,5.17,104646.52,35.11,7.39,1999.0,1,49.1,49.35,2
730,31,69,4.9,105136.8,35.14,7.45,1998.0,1,49.95,49.19,2
735,31,69,4.93,105340.45,35.12,7.33,1996.0,1,50.0,50.02,2
740,31,69,5.21,104616.47,35.32,7.36,1993.0,1,50.99,49.83,2
745,31,69,4.73,104340.87,35.2,7.39,1990.0,1,49.16,49.24,2
750,31,69,4.87,104503.07,35.31,7.32,1985.0,1,49.87,50.2,2
755,31,69,4.98,103989.28,35.13,7.53,1980.0,1,50.0,49.66,2
760,31,69,4.93,103711.12,35.18,7.37,1974.0,1,49.62,49.72,2
765,31,69,4.87,103557.82,35.26,7.24,1967.0,1,49.77,49.87,2
770,31,69,4.99,103047.63,35.14,7.37,1960.0,1,49.37,49.32,2
775,31,68,4.78,102561.19,34.95,7.33,1952.0,1,49.54,49.78,2
780,31,68,4.48,101973.97,35.03,7.39,1943.0,1,49.25,49.33,2
785,31,68,5.03,101311.6,35.17,7.35,1933.0,1,49.75,49.23,2
790,31,68,4.72,101221.85,35.03,7.31,1923.0,1,49.9,49.12,2
795,31,67,4.55,100527.02,35.04,7.38,1911.0,1,49.74,49.01,2
800,31,67,4.68,99795.39,35.11,7.36,1900.0,1,48.8,48.77,2
805,31,67,4.7,99530.41,35.12,7.35,1887.0,1,48.95,49.19,2
810,31,67,4.84,98301.99,34.82,7.35,1874.0,1,48.96,48.76,2
815,31,66,4.63,98238.94,34.89,7.32,1860.0,1,48.07,48.62,2
820,30,66,5.07,97778.76,34.97,7.34,1846.0,1,48.2,48.52,2
825,30,66,4.19,96435.64,34.92,7.4,1831.0,1,48.25,48.72,2
830,30,65,4.41,95336.58,34.7,7.29,1815.0,1,48.65,48.27,2
835,30,65,4.71,94911.51,34.89,7.3,1799.0,1,47.74,48.83,2
840,30,65,4.24,94299.29,34.61,7.32,1782.0,1,48.12,48.55,2
845,30,64,4.29,93130.98,34.69,7.27,1764.0,1,48.64,48.32,2
850,30,64,4.07,92273.18,34.61,7.31,1747.0,1,47.19,48.22,2
855,30,63,3.89,91508.86,34.49,7.35,1728.0,1,47.16,48.31,2
860,30,63,4.28,90133.31,34.44,7.32,1709.0,1,47.07,48.15,2
865,30,63,4.17,89539.12,34.65,7.37,1690.0,1,46.33,47.19,2
870,29,62,4.17,88548.7,34.4,7.32,1670.0,1,46.34,47.67,2
875,29,62,4.18,87284.35,34.46,7.35,1650.0,1,46.33,47.08,2
880,29,61,4.33,86503.78,34.24,7.34,1629.0,1,45.86,47.14,2
885,29,61,3.95,85319.79,34.28,7.23,1608.0,1,45.84,46.9,2
890,29,61,3.97,84215.74,34.06,7.27,1587.0,1,46.97,47.06,2
895,29,60,4.05,82985.22,34.15,7.36,1565.0,1,46.21,47.2,2
900,29,60,3.78,82147.45,34.01,7.37,1543.0,1,45.47,46.53,2
905,29,59,4.2,81238.07,34.19,7.24,1520.0,1,45.43,46.55,2
910,29,59,3.77,79500.66,33.81,7.32,1498.0,1,45.13,46.6,2
915,28,58,3.71,78647.83,34.09,7.28,1475.0,1,45.57,46.05,2
920,28,58,3.33,77588.66,33.98,7.24,1452.0,1,45.12,46.02,2
925,28,58,3.53,76135.45,33.68,7.26,1428.0,1,44.71,45.77,2
930,28,57,3.24,75334.65,34.01,7.28,1405.0,1,44.83,45.68,2
935,28,57,3.62,74061.43,33.79,7.24,1381.0,1,43.88,45.81,2
940,28,56,3.33,72998.75,33.7,7.31,1357.0,1,43.37,45.47,2
945,28,56,3.6,71658.52,33.32,7.33,1333.0,1,42.78,45.01,2
950,28,56,2.94,70575.47,33.5,7.22,1309.0,1,43.47,45.02,2
955,27,55,3.34,69333.25,33.39,7.26,1285.0,1,42.11,44.42,2
960,27,55,3.56,67907.25,33.27,7.25,1261.0,1,42.46,44.16,2
965,27,54,3.01,67114.2,33.24,7.3,1237.0,1,43.05,44.63,2
970,27,54,3.24,65608.56,33.4,7.29,1213.0,1,42.42,44.29,2
975,27,54,3.1,64259.79,33.31,7.22,1188.0,1,41.3,44.22,2
980,27,53,3.09,63302.72,33.22,7.25,1164.0,1,41.78,43.83,2
985,27,53,2.92,61827.02,32.93,7.29,1140.0,1,41.88,43.88,2
990,27,53,3.02,60537.19,33.05,7.19,1116.0,1,39.99,44.08,2
995,27,52,2.79,59288.87,32.89,7.22,1092.0,1,40.23,43.35,2
1000,27,52,3.2,58644.32,33.06,7.23,1068.0,1,41.4,43.55,2
1005,26,52,3.0,57168.4,32.8,7.22,1044.0,1,41.09,43.09,2
1010,26,51,2.98,55931.57,32.51,7.3,1020.0,1,39.88,42.8,2
1015,26,51,2.81,54693.98,32.62,7.17,996.0,1,40.25,42.69,2
1020,26,51,2.7,53735.37,32.9,7.17,973.0,1,39.05,42.97,2
1025,26,50,3.03,52473.47,32.4,7.16,950.0,1,39.31,42.84,2
1030,26,50,2.86,50855.87,32.56,7.12,927.0,1,38.09,42.25,2
1035,26,50,2.47,50003.44,32.5,7.19,904.0,1,39.68,42.22,2
1040,26,50,2.79,48696.58,32.36,7.17,881.0,1,38.73,41.67,2
1045,26,49,2.62,47597.46,32.19,7.25,859.0,1,38.57,41.94,2
1050,26,49,2.72,46974.51,32.42,7.17,836.0,1,38.85,41.02,2
1055,26,49,2.87,45567.06,32.51,7.13,814.0,1,37.54,41.74,2
1060,26,49,2.49,44724.58,32.18,7.06,793.0,1,38.2,41.71,2
1065,26,48,2.37,43539.62,32.17,7.23,771.0,1,38.0,41.55,2
1070,26,48,2.46,42559.96,32.17,7.25,750.0,1,37.78,41.62,2
1075,26,48,2.15,41711.79,32.13,7.12,729.0,1,37.04,40.88,2
1080,25,48,2.43,40809.74,31.95,7.19,709.0,1,37.49,41.03,2
1085,25,48,2.35,39176.41,31.86,7.12,688.0,1,36.81,40.47,2
1090,25,48,2.44,38293.68,31.86,7.17,668.0,1,36.98,40.62,2
1095,25,47,2.05,37425.03,31.99,7.14,649.0,1,35.84,40.24,2
1100,25,47,2.31,36500.45,31.89,7.19,629.0,1,37.05,40.27,2
1105,25,47,2.25,35643.57,31.88,7.19,611.0,1,36.19,39.95,2
1110,25,47,2.3,34734.6,31.68,7.09,592.0,1,35.74,39.93,2
1115,25,47,1.99,33699.55,31.78,7.1,574.0,1,35.71,39.91,2
1120,25,47,2.08,32942.03,31.68,7.1,556.0,1,35.6,39.84,2
1125,25,46,1.99,31909.0,31.41,7.15,538.0,1,33.64,39.85,2
1130,25,46,2.23,30939.7,31.35,7.12,521.0,1,34.84,39.11,2
1135,25,46,1.82,30137.42,31.58,7.02,504.0,1,35.53,39.14,2
1140,25,46,2.23,29357.11,31.43,7.03,487.0,1,34.83,38.99,2
1145,25,46,2.38,28517.36,31.41,7.09,471.0,1,34.41,39.14,2
1150,25,46,2.09,27595.62,31.22,7.09,455.0,1,34.96,38.53,2
1155,25,46,2.22,27132.43,31.42,7.09,440.0,1,34.61,38.68,2
1160,25,46,2.04,26349.86,31.45,7.12,425.0,1,34.29,38.72,2
1165,25,46,2.29,25688.93,31.28,7.06,410.0,1,34.68,38.77,2
1170,25,46,2.28,24363.53,31.38,7.12,395.0,1,34.54,38.22,2
1175,25,46,2.09,24079.92,31.27,7.2,381.0,1,33.58,38.93,2
1180,25,45,2.01,23152.01,31.09,7.09,368.0,1,33.03,38.05,2
1185,25,45,2.07,22711.25,31.12,7.14,354.0,1,34.08,38.05,2
1190,25,45,1.9,22214.02,31.17,7.15,341.0,1,33.48,38.25,2
1195,25,45,2.44,21294.48,30.93,7.15,328.0,1,33.99,37.93,2
1200,25,45,2.62,20726.96,31.01,7.05,316.0,1,33.0,37.82,2
1205,25,45,1.72,20282.13,31.0,7.13,304.0,1,33.02,38.22,2
1210,25,45,2.14,19749.53,30.96,7.06,292.0,1,32.33,37.64,2
1215,25,45,2.05,18727.88,30.99,7.21,281.0,1,33.27,37.56,2
1220,25,45,2.01,18703.94,30.87,7.09,270.0,1,32.58,37.68,2
1225,25,45,2.17,17932.7,30.91,7.04,260.0,1,34.01,37.9,2
1230,25,45,2.13,17553.5,30.73,7.05,249.0,1,33.11,37.11,2
1235,25,45,1.95,16891.17,30.8,7.12,239.0,1,31.77,37.48,2
1240,25,45,1.84,16553.14,30.85,7.03,229.0,1,31.81,37.0,2
1245,25,45,1.9,16089.92,30.74,7.1,220.0,1,32.06,37.28,2
1250,25,45,2.2,15503.57,30.65,7.12,211.0,1,31.93,37.28,2
1255,25,45,2.1,15598.97,30.54,7.15,202.0,1,31.5,37.23,2
1260,25,45,1.81,14449.91,30.75,7.1,194.0,1,31.86,37.17,2
1265,25,45,2.31,14042.52,30.64,7.0,185.0,1,31.72,36.72,2
1270,25,45,2.15,14018.89,30.79,7.11,177.0,1,32.31,36.8,2
1275,25,45,1.98,14000.48,30.72,7.0,170.0,1,33.27,37.0,2
1280,25,45,1.83,12771.77,30.58,7.04,162.0,1,31.85,37.13,2
1285,25,45,2.2,12911.34,30.62,7.09,155.0,1,32.17,36.87,2
1290,25,45,1.46,12809.7,30.85,7.02,148.0,1,31.97,37.07,2
1295,25,45,1.65,12440.29,30.67,7.1,142.0,1,30.93,36.98,2
1300,25,45,1.92,11747.41,30.85,7.03,135.0,1,31.14,36.67,2
1305,25,45,1.94,11621.54,30.67,7.01,129.0,1,31.31,36.91,2
1310,25,45,2.16,11141.16,30.5,6.93,123.0,1,31.54,36.9,2
1315,25,45,2.19,10752.13,30.43,7.02,117.0,1,31.19,36.5,2
1320,25,45,1.69,10671.92,30.5,7.08,112.0,1,30.62,36.63,2
1325,25,45,2.14,10618.38,30.47,7.05,106.0,1,31.0,36.25,2
1330,25,45,1.93,10005.28,30.51,6.98,101.0,1,30.62,36.1,2
1335,25,45,1.54,9743.64,30.4,7.06,97.0,0,0.0,0.0,2
1340,25,45,2.46,9317.92,30.39,7.03,92.0,0,0.0,0.0,2
1345,25,45,1.68,9677.13,30.58,7.07,87.0,0,0.0,0.0,2
1350,25,45,2.19,9492.64,30.4,7.06,83.0,0,0.0,0.0,2
1355,25,45,2.14,8873.32,30.32,7.03,79.0,0,0.0,0.0,2
1360,25,45,2.1,9178.24,30.42,6.97,75.0,0,0.0,0.0,2
1365,25,45,1.96,8235.98,30.35,7.07,71.0,0,0.0,0.0,2
1370,25,45,2.33,8381.16,30.43,7.02,68.0,0,0.0,0.0,2
1375,25,45,2.04,8392.93,30.47,7.1,64.0,0,0.0,0.0,2
1380,25,45,2.0,8063.54,30.46,6.95,61.0,0,0.0,0.0,2
1385,25,45,1.63,8319.58,30.52,6.95,58.0,0,0.0,0.0,2
1390,25,45,1.89,7762.39,30.31,7.04,55.0,0,0.0,0.0,2
1395,25,45,1.71,7627.64,30.46,7.02,52.0,0,0.0,0.0,2
1400,25,45,1.83,7557.95,30.23,7.0,49.0,0,0.0,0.0,2
1405,25,45,2.15,7359.9,30.19,7.03,46.0,0,0.0,0.0,2
1410,25,45,1.67,7364.01,30.45,7.03,44.0,0,0.0,0.0,2
1415,25,45,2.44,7149.71,30.2,6.97,41.0,0,0.0,0.0,2
1420,25,45,2.12,6822.54,30.41,7.04,39.0,0,0.0,0.0,2
1425,25,45,1.92,6722.79,30.45,7.07,37.0,0,0.0,0.0,2
1430,25,45,1.96,6628.83,30.3,7.01,35.0,0,0.0,0.0,2
1435,25,45,1.92,6607.19,30.36,7.05,33.0,0,0.0,0.0,2
0,25,45,2.41,6685.72,30.54,7.09,31.0,0,0.0,0.0,3
5,25,45,1.96,6672.11,30.43,7.01,33.0,0,0.0,0.0,3
10,25,45,2.12,6285.71,30.26,7.0,35.0,0,0.0,0.0,3
15,25,45,2.0,6755.35,30.39,7.03,37.0,0,0.0,0.0,3
20,25,45,2.0,6927.57,30.51,7.04,39.0,0,0.0,0.0,3
25,25,45,2.02,7113.08,30.34,6.99,41.0,0,0.0,0.0,3
30,25,45,2.05,7251.74,30.33,7.02,44.0,0,0.0,0.0,3
35,25,45,2.14,7299.68,30.39,6.94,46.0,0,0.0,0.0,3
40,25,45,1.84,7381.76,30.35,7.07,49.0,0,0.0,0.0,3
45,25,45,2.24,7763.81,30.35,7.08,52.0,0,0.0,0.0,3
50,25,45,1.77,7805.67,30.31,7.02,55.0,0,0.0,0.0,3
55,25,45,1.79,7837.17,30.48,7.02,58.0,0,0.0,0.0,3
60,25,45,1.86,8218.53,30.47,7.03,61.0,0,0.0,0.0,3
65,25,45,2.05,8286.24,30.35,6.99,64.0,0,0.0,0.0,3
70,25,45,2.04,8302.83,30.36,7.08,68.0,0,0.0,0.0,3
75,25,45,2.18,8588.67,30.4,7.04,71.0,0,0.0,0.0,3
80,25,45,1.95,8928.62,30.52,7.08,75.0,0,0.0,0.0,3
85,25,45,1.99,8671.96,30.39,7.08,79.0,0,0.0,0.0,3
90,25,45,1.96,9070.46,30.46,6.98,83.0,0,0.0,0.0,3
95,25,45,1.94,9410.65,30.57,7.05,87.0,0,0.0,0.0,3
100,25,45,2.06,9473.69,30.42,7.1,92.0,0,0.0,0.0,3
105,25,45,2.19,9699.55,30.37,7.06,97.0,0,0.0,0.0,3
110,25,45,2.08,9998.73,30.57,7.02,101.0,1,30.79,37.18,3
115,25,45,1.67,10172.35,30.46,7.05,106.0,1,31.65,36.52,3
120,25,45,1.97,10638.58,30.56,7.1,112.0,1,31.74,36.13,3
125,25,45,2.1,10555.44,30.5,7.03,117.0,1,31.39,36.8,3
130,25,45,2.16,11132.49,30.51,7.09,123.0,1,30.4,36.67,3
135,25,45,2.09,11297.94,30.58,7.0,129.0,1,31.33,36.42,3
140,25,45,2.22,11726.78,30.65,7.12,135.0,1,32.17,36.94,3
145,25,45,2.01,11836.33,30.61,7.01,142.0,1,30.86,36.44,3
150,25,45,1.92,12417.18,30.69,6.99,148.0,1,32.46,36.42,3
155,25,45,2.05,12916.92,30.44,7.11,155.0,1,30.74,36.61,3
160,25,45,2.07,13266.7,30.62,7.0,162.0,1,31.99,37.24,3
165,25,45,2.1,13810.71,30.48,7.12,170.0,1,31.88,36.73,3
170,25,45,2.07,14090.81,30.69,6.96,177.0,1,31.59,37.39,3
175,25,45,1.85,14398.35,30.7,7.01,185.0,1,31.93,37.14,3
180,25,45,2.34,14805.32,30.67,7.06,194.0,1,31.66,37.41,3
185,25,45,2.04,15211.27,30.83,7.06,202.0,1,31.79,36.86,3
190,25,45,2.4,15540.51,30.84,7.13,211.0,1,32.22,37.21,3
195,25,45,1.91,16115.57,30.83,7.12,220.0,1,32.22,37.53,3
200,25,45,2.24,16490.39,30.61,7.1,229.0,1,32.56,36.72,3
205,25,45,1.96,16895.52,30.83,7.05,239.0,1,32.92,37.09,3
210,25,45,2.12,17811.69,30.86,7.1,249.0,1,31.89,37.72,3
215,25,45,1.97,17994.69,30.98,7.1,260.0,1,33.09,36.81,3
220,25,45,2.15,18426.7,30.92,7.07,270.0,1,32.33,37.48,3
225,25,45,2.11,18992.03,30.73,7.08,281.0,1,32.94,37.64,3
230,25,45,1.81,19550.1,30.9,7.19,292.0,1,32.48,37.8,3
235,25,45,2.03,20052.07,31.14,7.08,304.0,1,33.9,37.84,3
240,25,45,2.04,20843.89,30.98,7.09,316.0,1,33.18,38.05,3
245,25,45,1.85,21289.51,31.14,7.1,328.0,1,34.28,37.77,3
250,25,45,1.75,21970.78,31.15,7.15,341.0,1,33.1,38.18,3
255,25,45,2.35,22824.27,30.99,7.09,354.0,1,33.06,38.08,3
260,25,45,2.35,23384.73,31.27,7.09,368.0,1,33.05,38.09,3
265,25,46,2.22,24192.07,31.31,7.04,381.0,1,33.36,38.12,3
270,25,46,2.39,24739.69,31.2,7.03,395.0,1,33.06,38.54,3
275,25,46,2.38,25236.42,31.27,7.07,410.0,1,33.76,38.76,3
280,25,46,2.44,26051.77,31.43,7.08,425.0,1,34.56,38.86,3
285,25,46,2.0,26848.73,31.24,7.01,440.0,1,35.13,38.51,3
290,25,46,1.92,28246.3,31.32,7.16,455.0,1,34.7,38.73,3
295,25,46,2.08,28123.22,31.5,7.11,471.0,1,35.0,39.05,3
300,25,46,1.85,29316.15,31.45,7.1,487.0,1,35.9,39.59,3
305,25,46,2.26,30177.81,31.37,7.08,504.0,1,34.72,39.59,3
310,25,46,2.33,30773.52,31.46,7.12,521.0,1,35.39,39.08,3
315,25,46,2.29,31590.82,31.53,7.14,538.0,1,35.59,39.99,3
320,25,47,2.27,32368.02,31.59,7.09,556.0,1,35.78,39.19,3
325,25,47,2.22,33494.51,31.68,7.12,574.0,1,36.45,39.4,3
330,25,47,2.09,34624.21,31.7,7.19,592.0,1,35.39,39.8,3
335,25,47,2.04,35278.42,31.75,7.18,611.0,1,35.88,40.01,3
340,25,47,2.54,36650.93,31.86,7.18,629.0,1,35.96,40.15,3
345,25,47,2.52,37794.16,32.09,7.19,649.0,1,36.16,40.05,3
350,25,48,2.17,38811.8,31.85,7.16,668.0,1,37.26,40.38,3
355,25,48,2.73,39218.7,31.97,7.14,688.0,1,36.78,40.85,3
360,25,48,2.56,40324.28,31.8,7.27,709.0,1,37.36,40.34,3
365,26,48,2.83,41123.69,32.13,7.17,729.0,1,37.48,40.93,3
370,26,48,2.24,42442.6,32.18,7.19,750.0,1,37.16,41.16,3
375,26,48,2.38,43748.68,32.14,7.19,771.0,1,37.45,41.9,3
380,26,49,2.05,44400.74,32.16,7.19,793.0,1,38.43,41.2,3
385,26,49,2.33,45766.34,32.25,7.21,814.0,1,37.73,41.73,3
390,26,49,2.73,46659.23,32.44,7.13,836.0,1,36.79,41.16,3
395,26,49,2.4,48418.2,32.3,7.07,859.0,1,38.29,41.56,3
400,26,50,2.76,49478.8,32.49,7.21,881.0,1,38.83,41.99,3
405,26,50,2.54,50322.28,32.48,7.16,904.0,1,38.84,42.4,3
410,26,50,2.72,51335.77,32.42,7.15,927.0,1,39.29,41.81,3
415,26,50,2.76,52546.08,32.67,7.29,950.0,1,39.47,41.59,3
420,26,51,2.57,53679.39,32.61,7.26,973.0,1,39.53,42.42,3
425,26,51,3.39,54666.34,32.67,7.19,996.0,1,40.09,42.48,3
430,26,51,2.72,56309.94,32.74,7.18,1020.0,1,39.61,43.05,3
435,26,52,2.88,57008.11,32.91,7.27,1044.0,1,39.76,43.23,3
440,27,52,3.17,58216.88,32.86,7.22,1068.0,1,40.79,44.04,3
445,27,52,3.04,59861.94,33.04,7.22,1092.0,1,41.67,43.94,3
450,27,53,2.91,60884.03,33.09,7.23,1116.0,1,41.46,43.85,3
455,27,53,3.25,61879.64,33.17,7.17,1140.0,1,41.59,44.46,3
460,27,53,3.14,63048.97,33.19,7.28,1164.0,1,40.84,43.87,3
465,27,54,3.06,64660.22,33.23,7.29,1188.0,1,42.4,44.62,3
470,27,54,2.81,66029.22,33.25,7.27,1213.0,1,42.57,44.74,3
475,27,54,3.01,66712.22,33.34,7.32,1237.0,1,42.16,44.6,3
480,27,55,2.97,68192.19,33.58,7.2,1261.0,1,43.0,44.82,3
485,27,55,3.58,69341.52,33.5,7.28,1285.0,1,43.29,44.54,3
490,28,56,2.79,70248.29,33.57,7.32,1309.0,1,43.05,44.88,3
495,28,56,3.7,71911.9,33.53,7.28,1333.0,1,43.44,45.2,3
500,28,56,3.18,72846.62,33.63,7.24,1357.0,1,43.88,44.99,3
505,28,57,3.5,73723.04,33.71,7.3,1381.0,1,44.3,45.97,3
510,28,57,3.76,75107.88,33.89,7.29,1405.0,1,44.57,45.58,3
515,28,58,3.64,76460.62,33.85,7.31,1428.0,1,44.76,46.08,3
520,28,58,3.98,77719.0,33.91,7.33,1452.0,1,44.35,46.39,3
525,28,58,3.45,78699.65,34.09,7.4,1475.0,1,44.86,46.08,3
530,29,59,3.79,80249.27,34.08,7.3,1498.0,1,45.29,46.44,3
535,29,59,3.6,81053.9,34.05,7.32,1520.0,1,44.56,46.41,3
540,29,60,3.5,81992.94,34.15,7.33,1543.0,1,45.65,46.44,3
545,29,60,3.81,83520.82,34.23,7.3,1565.0,1,44.97,46.81,3
550,29,61,3.86,84439.41,34.27,7.28,1587.0,1,46.34,46.76,3
555,29,61,4.02,85143.64,34.35,7.3,1608.0,1,46.01,47.08,3
560,29,61,4.24,86590.95,34.15,7.39,1629.0,1,45.72,47.23,3
565,29,62,4.19,87362.52,34.39,7.35,1650.0,1,45.84,47.35,3
570,29,62,4.06,88509.64,34.45,7.39,1670.0,1,46.62,47.52,3
575,30,63,3.97,89448.86,34.42,7.29,1690.0,1,47.32,47.54,3
580,30,63,4.06,90453.47,34.48,7.39,1709.0,1,45.77,48.25,3
585,30,63,4.45,91768.66,34.72,7.45,1728.0,1,47.46,48.57,3
590,30,64,4.6,92186.26,34.67,7.39,1747.0,1,47.34,48.92,3
595,30,64,4.39,93183.79,34.63,7.29,1764.0,1,46.88,48.17,3
600,30,65,4.4,94075.82,34.47,7.31,1782.0,1,48.59,48.7,3
605,30,65,4.66,95234.23,34.92,7.32,1799.0,1,47.83,48.74,3
610,30,65,4.53,95321.33,34.92,7.44,1815.0,1,47.91,48.51,3
615,30,66,4.51,96174.91,34.8,7.31,1831.0,1,48.01,48.73,3
620,30,66,4.28,97268.83,34.89,7.37,1846.0,1,49.01,48.75,3
625,31,66,4.49,97950.47,34.88,7.4,1860.0,1,48.59,49.57,3
