time,temp,hum,wind,power,cw_temp,chw_temp,pax,status,fan_freq,pump_freq
515,28,58,3.43,76089.65,33.85,7.27,1428,1,44.99,46.12
520,28,58,3.76,77532.54,33.87,7.23,1452,1,45.73,45.3
525,28,58,3.72,78656.61,33.93,7.24,1475,1,45.66,45.9
530,29,59,3.76,79962.52,33.9,7.24,1498,1,44.42,46.64
535,29,59,4.02,80845.2,34.0,7.41,1520,1,45.41,46.94
540,29,60,3.94,82294.42,34.14,7.25,1543,1,44.47,46.68
545,29,60,3.87,83316.28,34.39,7.32,1565,1,45.81,46.78
550,29,61,3.73,84360.44,34.13,7.34,1587,1,45.81,46.94
555,29,61,4.11,85763.03,34.19,7.28,1608,1,46.44,46.98
560,29,61,4.31,86292.5,34.03,7.46,1629,1,45.75,47.08
565,29,62,4.33,87247.98,34.32,7.35,1650,1,47.23,46.6
570,29,62,4.16,88481.96,34.35,7.39,1670,1,46.61,47.31
575,30,63,4.28,89505.3,34.7,7.38,1690,1,46.52,47.52
580,30,63,4.54,90862.26,34.59,7.39,1709,1,47.46,47.97
585,30,63,4.12,91025.81,34.44,7.35,1728,1,46.98,47.62
590,30,64,4.81,92416.6,34.56,7.33,1747,1,47.58,47.89
595,30,64,4.77,93172.5,34.8,7.33,1764,1,47.33,48.11
600,30,65,4.75,94137.0,34.61,7.41,1782,1,47.56,48.14
605,30,65,4.5,94550.52,34.77,7.32,1799,1,48.5,48.92
610,30,65,4.83,95754.44,34.78,7.42,1815,1,47.69,48.05
615,30,66,4.54,97066.8,34.88,7.31,1831,1,48.01,48.77
620,30,66,4.46,97334.81,34.82,7.32,1846,1,48.22,48.56
625,31,66,4.6,97955.88,34.87,7.31,1860,1,49.68,49.53
630,31,67,4.57,98742.24,35.02,7.34,1874,1,48.97,49.95
635,31,67,4.67,99430.93,35.16,7.39,1887,1,48.62,49.21
640,31,67,4.67,100043.05,34.98,7.37,1900,1,49.46,49.51
645,31,67,5.05,100349.05,35.0,7.47,1911,1,49.09,49.11
650,31,68,4.85,101228.54,35.14,7.4,1923,1,48.05,48.97
655,31,68,4.81,102079.93,35.17,7.36,1933,1,49.31,49.76
660,31,68,5.09,102235.26,34.93,7.4,1943,1,49.27,49.37
665,31,68,4.89,102334.42,34.98,7.35,1952,1,49.91,49.89
670,31,69,4.67,102824.94,35.23,7.4,1960,1,50.37,49.44
675,31,69,4.79,103355.39,35.14,7.41,1967,1,49.25,49.4
680,31,69,4.97,103584.49,35.18,7.36,1974,1,49.36,49.99
685,31,69,4.9,103976.96,35.16,7.43,1980,1,50.2,49.39
690,31,69,4.81,104283.68,35.18,7.37,1985,1,50.24,49.94
695,31,69,4.78,104678.43,35.38,7.37,1990,1,50.28,50.16
700,31,69,5.11,104551.5,35.14,7.46,1993,1,50.24,49.9
705,31,69,4.94,104388.3,35.19,7.43,1996,1,50.08,49.8
710,31,69,5.15,104527.8,35.29,7.39,1998,1,50.22,49.81
715,31,69,4.97,104696.77,35.24,7.41,1999,1,50.21,49.97
720,32,70,5.12,105151.79,35.26,7.4,2000,1,50.23,50.16
725,31,69,5.09,104947.51,35.33,7.37,1999,1,50.74,49.84
730,31,69,5.11,104868.88,35.25,7.35,1998,1,50.74,50.21
735,31,69,5.02,104992.55,35.24,7.44,1996,1,49.84,49.79
740,31,69,5.15,104938.77,35.18,7.46,1993,1,49.5,49.9
745,31,69,4.99,104275.28,35.18,7.41,1990,1,49.3,50.03
750,31,69,4.9,103996.81,35.39,7.34,1985,1,50.66,49.89
755,31,69,5.21,104249.33,35.13,7.4,1980,1,50.48,49.79
760,31,69,5.05,103453.45,35.23,7.36,1974,1,49.46,50.02
765,31,69,5.01,103564.57,35.16,7.44,1967,1,50.0,49.55
770,31,69,4.95,102569.17,35.09,7.41,1960,1,49.8,49.17
775,31,68,4.74,102558.31,35.25,7.41,1952,1,50.11,49.67
780,31,68,5.09,102478.36,35.1,7.34,1943,1,50.06,49.52
785,31,68,4.89,101945.86,35.1,7.34,1933,1,49.5,49.61
790,31,68,4.59,101239.27,35.17,7.34,1923,1,49.46,49.55
795,31,67,4.79,100480.68,35.02,7.38,1911,1,48.12,49.42
800,31,67,4.48,99814.86,34.92,7.4,1900,1,49.67,48.96
805,31,67,4.95,99510.46,34.88,7.39,1887,1,49.59,48.7
810,31,67,4.42,98724.9,34.93,7.41,1874,1,48.48,48.36
815,31,66,4.51,98083.08,35.04,7.36,1860,1,48.24,49.12
820,30,66,4.48,97295.4,34.58,7.38,1846,1,47.85,48.79
825,30,66,4.58,96628.45,34.93,7.31,1831,1,49.0,48.79
830,30,65,4.48,95847.24,34.96,7.38,1815,1,47.18,48.71
835,30,65,4.67,95115.46,34.89,7.4,1799,1,47.97,48.93
840,30,65,4.52,94347.4,34.78,7.37,1782,1,48.24,48.5
845,30,64,4.44,93298.9,34.6,7.44,1764,1,47.56,48.01
850,30,64,4.2,92283.9,34.47,7.38,1747,1,47.3,48.34
855,30,63,4.28,91524.19,34.56,7.33,1728,1,47.9,48.28
860,30,63,4.5,90362.91,34.65,7.26,1709,1,46.78,47.69
865,30,63,4.25,89442.42,34.59,7.36,1690,1,46.44,47.47
870,29,62,4.2,88391.44,34.41,7.39,1670,1,45.46,47.81
875,29,62,3.77,87333.13,34.38,7.28,1650,1,46.3,48.02
880,29,61,4.47,86405.35,34.24,7.3,1629,1,46.76,47.23
885,29,61,3.77,85787.76,34.24,7.35,1608,1,46.65,47.42
890,29,61,3.9,84426.68,34.13,7.42,1587,1,45.21,47.25
895,29,60,3.88,82938.61,34.06,7.28,1565,1,45.32,46.94
900,29,60,3.85,82324.87,34.03,7.31,1543,1,44.68,46.28
905,29,59,3.65,81467.58,34.08,7.22,1520,1,45.12,46.56
910,29,59,3.66,79715.81,34.11,7.25,1498,1,44.6,46.41
915,28,58,3.67,78686.08,34.14,7.27,1475,1,44.7,45.98
920,28,58,3.85,77784.79,34.07,7.25,1452,1,44.92,46.0
925,28,58,3.83,76609.81,33.95,7.41,1428,1,44.67,45.88
930,28,57,3.66,75314.21,33.73,7.33,1405,1,44.37,45.82
935,28,57,3.42,73431.44,33.8,7.31,1381,1,43.41,45.06
940,28,56,3.42,73056.75,33.72,7.32,1357,1,44.74,45.01
945,28,56,3.53,71828.38,33.38,7.2,1333,1,43.13,45.23
950,28,56,3.07,70572.56,33.38,7.13,1309,1,43.14,45.05
955,27,55,3.62,69225.0,33.47,7.25,1285,1,43.7,44.59
960,27,55,2.94,67704.33,33.44,7.24,1261,1,42.56,44.3
965,27,54,2.83,66978.95,33.42,7.31,1237,1,42.69,44.48
970,27,54,3.54,65944.97,33.35,7.27,1213,1,42.05,44.5
975,27,54,3.18,64415.99,33.18,7.29,1188,1,41.45,44.34
980,27,53,3.13,63189.06,33.43,7.28,1164,1,42.2,44.2
985,27,53,2.92,61992.87,33.11,7.19,1140,1,40.74,43.94
990,27,53,3.18,60917.93,33.07,7.21,1116,1,41.18,43.77
995,27,52,2.83,59551.35,32.98,7.21,1092,1,40.75,43.13
1000,27,52,2.97,58326.69,33.04,7.33,1068,1,41.24,43.33
1005,26,52,2.64,57010.87,32.88,7.2,1044,1,40.41,43.38
1010,26,51,2.82,56127.93,32.78,7.18,1020,1,39.95,42.32
1015,26,51,2.48,54777.32,32.88,7.14,996,1,40.72,43.07
1020,26,51,2.5,53862.96,32.71,7.13,973,1,39.15,42.85
1025,26,50,2.56,52666.1,32.62,7.21,950,1,39.11,43.06
1030,26,50,2.99,51706.79,32.48,7.3,927,1,39.88,42.64
1035,26,50,2.56,50151.56,32.55,7.25,904,1,39.29,42.23
1040,26,50,2.46,49037.23,32.4,7.15,881,1,37.87,41.06
1045,26,49,3.04,47988.43,32.36,7.19,859,1,37.98,41.57
1050,26,49,2.65,47012.49,32.25,7.25,836,1,38.46,42.06
1055,26,49,2.63,45913.57,32.29,7.18,814,1,37.44,41.5
1060,26,49,2.04,44930.93,32.31,7.19,793,1,38.03,41.18
1065,26,48,2.19,43636.97,32.22,7.17,771,1,37.51,41.24
1070,26,48,2.21,42524.51,32.18,7.11,750,1,36.88,40.84
1075,26,48,2.42,41572.22,32.18,7.16,729,1,36.43,41.09
1080,25,48,2.56,40374.74,31.75,7.13,709,1,37.13,40.8
1085,25,48,2.61,39405.37,32.04,7.21,688,1,36.53,40.54
1090,25,48,2.36,38425.32,32.08,7.16,668,1,36.07,40.52
1095,25,47,1.68,37209.57,31.83,7.08,649,1,36.94,39.35
1100,25,47,2.3,36579.15,31.79,6.99,629,1,36.6,40.23
1105,25,47,1.86,35594.86,31.9,7.11,611,1,36.04,40.08
1110,25,47,2.51,34629.08,31.98,7.08,592,1,35.78,40.1
1115,25,47,2.14,33248.23,31.79,7.1,574,1,36.44,39.24
1120,25,47,2.35,32650.91,31.57,7.11,556,1,35.47,39.31
1125,25,46,2.1,31686.06,31.73,7.11,538,1,34.43,39.28
1130,25,46,1.98,30936.82,31.51,7.06,521,1,35.6,39.75
1135,25,46,2.39,29939.13,31.54,7.05,504,1,35.17,39.12
1140,25,46,2.09,29445.0,31.44,7.04,487,1,34.26,38.71
1145,25,46,2.08,28675.65,31.62,7.11,471,1,34.4,38.48
1150,25,46,2.41,27389.43,31.47,7.04,455,1,35.09,38.84
1155,25,46,2.18,27262.84,31.44,7.07,440,1,34.24,38.76
1160,25,46,2.12,26091.5,31.23,7.1,425,1,33.82,38.59
1165,25,46,2.23,25517.06,31.27,7.09,410,1,33.78,38.35
1170,25,46,1.91,25151.71,31.27,7.07,395,1,34.16,38.2
1175,25,46,2.11,24310.74,31.2,7.18,381,1,33.46,38.78
1180,25,45,1.92,23487.15,31.28,7.13,368,1,33.18,38.25
1185,25,45,1.68,22551.77,31.07,7.06,354,1,32.93,37.79
1190,25,45,1.8,22139.9,30.98,7.15,341,1,32.43,38.43
1195,25,45,1.85,21176.4,30.9,7.04,328,1,32.92,37.88
1200,25,45,2.42,20957.01,31.15,7.08,316,1,33.34,38.86
1205,25,45,2.04,19951.58,30.94,7.08,304,1,32.91,38.02
1210,25,45,1.93,19627.64,30.99,7.14,292,1,33.74,37.89
1215,25,45,1.76,18867.01,31.01,7.15,281,1,33.07,37.35
1220,25,45,1.92,18257.17,30.88,7.06,270,1,32.92,37.66
1225,25,45,2.17,18346.05,30.98,7.1,260,1,32.89,37.77
1230,25,45,1.95,17322.86,30.8,6.97,249,1,32.2,37.48
1235,25,45,1.66,16636.61,30.82,7.01,239,1,31.82,37.06
1240,25,45,2.36,16544.48,30.77,7.0,229,1,32.93,37.48
1245,25,45,2.16,15977.63,30.87,7.04,220,1,32.09,37.81
1250,25,45,2.49,15369.53,30.7,7.2,211,1,32.23,37.22
1255,25,45,2.11,15052.3,30.75,7.04,202,1,32.4,37.37
1260,25,45,2.03,14413.81,30.51,7.04,194,1,31.97,37.26
1265,25,45,1.78,14179.87,30.84,7.13,185,1,31.12,36.64
1270,25,45,1.73,13770.6,30.71,7.01,177,1,30.95,37.21
1275,25,45,2.25,13462.89,30.59,6.96,170,1,31.71,36.92
1280,25,45,2.0,12945.41,30.8,7.06,162,1,31.37,36.93
1285,25,45,2.39,12755.37,30.65,6.92,155,1,32.55,36.69
1290,25,45,2.07,12393.9,30.67,7.1,148,1,31.89,36.95
1295,25,45,1.7,12419.88,30.67,6.99,142,1,31.64,37.56
1300,25,45,1.82,12055.5,30.72,7.09,135,1,32.27,37.1
1305,25,45,2.06,11371.93,30.51,7.04,129,1,31.89,36.64
1310,25,45,2.17,10942.86,30.65,7.08,123,1,31.38,37.13
1315,25,45,1.74,10660.44,30.48,6.96,117,1,31.28,36.51
1320,25,45,1.63,10644.86,30.5,6.99,112,1,30.53,36.2
1325,25,45,1.88,9916.59,30.58,7.0,106,1,31.1,36.56
1330,25,45,2.51,10285.95,30.47,7.06,101,1,30.5,36.62
1335,25,45,1.72,9847.74,30.49,7.1,97,0,0.0,0.0
1340,25,45,2.04,9919.01,30.62,7.1,92,0,0.0,0.0
1345,25,45,2.17,9460.61,30.46,7.08,87,0,0.0,0.0
1350,25,45,2.04,9073.55,30.39,7.09,83,0,0.0,0.0
1355,25,45,1.28,8928.87,30.36,6.97,79,0,0.0,0.0
1360,25,45,2.11,8364.16,30.33,6.96,75,0,0.0,0.0
1365,25,45,1.88,8655.1,30.34,7.01,71,0,0.0,0.0
1370,25,45,2.29,8568.05,30.34,7.03,68,0,0.0,0.0
1375,25,45,1.68,8464.58,30.32,7.02,64,0,0.0,0.0
1380,25,45,2.12,7814.55,30.31,7.01,61,0,0.0,0.0
1385,25,45,1.98,7874.21,30.43,7.02,58,0,0.0,0.0
1390,25,45,1.92,7779.55,30.33,7.01,55,0,0.0,0.0
1395,25,45,2.01,7519.45,30.1,7.11,52,0,0.0,0.0
1400,25,45,1.96,7433.98,30.3,7.04,49,0,0.0,0.0
1405,25,45,2.02,7080.72,30.26,6.96,46,0,0.0,0.0
1410,25,45,1.79,7153.17,30.39,7.03,44,0,0.0,0.0
1415,25,45,1.85,6758.73,30.22,6.98,41,0,0.0,0.0
1420,25,45,1.82,7133.49,30.27,7.02,39,0,0.0,0.0
1425,25,45,2.07,6685.27,30.44,7.08,37,0,0.0,0.0
1430,25,45,1.63,6838.59,30.37,7.05,35,0,0.0,0.0
1435,25,45,1.74,6588.9,30.55,6.97,33,0,0.0,0.0
0,25,45,1.84,6667.43,30.45,6.96,31,0,0.0,0.0
5,25,45,2.02,6633.17,30.48,7.05,33,0,0.0,0.0
10,25,45,1.89,6670.13,30.46,6.95,35,0,0.0,0.0
15,25,45,1.81,6905.24,30.38,7.02,37,0,0.0,0.0
20,25,45,1.69,6487.04,30.32,7.07,39,0,0.0,0.0
25,25,45,1.96,7299.93,30.34,7.03,41,0,0.0,0.0
30,25,45,2.04,7165.88,30.2,7.01,44,0,0.0,0.0
35,25,45,1.99,7447.21,30.56,7.05,46,0,0.0,0.0
40,25,45,2.32,7633.42,30.32,6.98,49,0,0.0,0.0
45,25,45,2.46,7270.22,30.4,6.97,52,0,0.0,0.0
50,25,45,2.09,7502.97,30.22,7.09,55,0,0.0,0.0
55,25,45,1.95,7957.55,30.52,7.03,58,0,0.0,0.0
60,25,45,2.12,7893.94,30.22,6.94,61,0,0.0,0.0
65,25,45,1.88,8268.69,30.47,7.02,64,0,0.0,0.0
70,25,45,2.02,8298.61,30.34,6.99,68,0,0.0,0.0
75,25,45,1.99,8533.36,30.4,7.05,71,0,0.0,0.0
80,25,45,2.1,8328.45,30.4,7.06,75,0,0.0,0.0
85,25,45,1.99,8956.55,30.46,7.0,79,0,0.0,0.0
90,25,45,1.6,9432.62,30.38,7.04,83,0,0.0,0.0
95,25,45,2.01,9526.24,30.38,7.05,87,0,0.0,0.0
100,25,45,2.15,9469.63,30.59,7.03,92,0,0.0,0.0
105,25,45,1.95,9968.88,30.44,7.11,97,0,0.0,0.0
110,25,45,1.82,9692.42,30.48,7.07,101,1,31.23,36.53
115,25,45,1.86,10401.4,30.61,7.08,106,1,30.07,36.27
120,25,45,2.26,10462.61,30.42,7.06,112,1,31.66,37.05
125,25,45,1.97,10645.07,30.55,7.08,117,1,31.42,36.35
130,25,45,2.27,11111.15,30.56,7.13,123,1,31.75,36.36
135,25,45,1.97,11686.5,30.62,7.01,129,1,31.89,36.79
140,25,45,1.97,12378.72,30.76,7.0,135,1,30.69,36.41
145,25,45,1.76,12088.86,30.59,7.03,142,1,31.46,36.79
150,25,45,1.88,12367.47,30.78,7.05,148,1,30.84,36.73
155,25,45,1.93,12991.19,30.71,6.98,155,1,31.54,37.28
160,25,45,2.36,13016.88,30.63,7.06,162,1,31.13,36.6
165,25,45,2.03,13735.93,30.72,6.99,170,1,31.52,36.85
170,25,45,2.09,13839.27,30.68,7.09,177,1,30.81,37.06
175,25,45,2.12,14075.71,30.67,6.98,185,1,32.38,36.94
180,25,45,2.35,14575.82,30.98,7.02,194,1,31.39,37.46
185,25,45,1.98,14721.79,30.78,7.03,202,1,31.07,36.9
190,25,45,2.16,15552.89,30.84,7.07,211,1,32.07,37.18
195,25,45,1.75,16052.26,30.73,7.1,220,1,31.46,36.91
200,25,45,2.02,16388.22,30.82,7.03,229,1,32.33,37.64
205,25,45,2.07,16982.99,30.99,7.08,239,1,32.96,37.17
210,25,45,1.74,17689.27,31.06,7.11,249,1,32.13,37.39
215,25,45,1.81,18249.27,30.91,7.07,260,1,32.27,37.97
220,25,45,2.16,18593.93,30.92,7.18,270,1,32.63,37.45
225,25,45,2.21,18938.93,30.98,7.06,281,1,32.41,37.18
230,25,45,2.11,19428.84,30.93,7.02,292,1,32.52,37.7
235,25,45,2.15,20259.43,30.94,7.11,304,1,32.37,38.31
240,25,45,1.9,20754.53,30.85,7.15,316,1,33.27,37.46
245,25,45,2.37,21374.31,31.06,7.14,328,1,33.79,38.05
250,25,45,1.88,22119.15,31.0,7.07,341,1,33.85,38.14
255,25,45,1.92,22727.76,31.08,7.14,354,1,32.99,37.99
260,25,45,2.39,23559.83,31.34,7.11,368,1,34.33,38.3
265,25,46,1.9,24013.92,31.2,7.21,381,1,33.18,38.47
270,25,46,2.04,25163.86,31.2,7.02,395,1,33.71,38.03
275,25,46,2.38,25732.38,31.31,7.07,410,1,34.57,38.76
280,25,46,1.85,26130.6,31.1,7.01,425,1,33.97,39.21
285,25,46,1.87,26821.1,31.28,7.11,440,1,34.03,39.38
290,25,46,2.27,27721.2,31.63,7.13,455,1,34.73,39.45
295,25,46,2.32,28816.94,31.33,7.1,471,1,35.31,38.92
300,25,46,1.91,29128.44,31.65,7.12,487,1,34.95,39.0
305,25,46,2.35,30454.91,31.53,7.13,504,1,34.9,39.01
310,25,46,1.79,31158.26,31.58,7.1,521,1,34.9,38.86
315,25,46,2.41,32153.82,31.6,7.12,538,1,35.24,39.84
320,25,47,2.33,32811.29,31.76,7.13,556,1,36.04,39.59
325,25,47,2.3,33974.77,31.65,7.05,574,1,36.46,40.32
330,25,47,2.14,34553.14,31.77,7.16,592,1,36.41,39.94
335,25,47,2.32,35616.45,31.67,7.15,611,1,35.74,40.11
340,25,47,2.38,36449.44,31.86,7.15,629,1,36.02,40.4
345,25,47,2.47,37676.81,31.78,7.08,649,1,35.87,40.34
350,25,48,2.27,38346.85,32.06,7.15,668,1,35.99,40.42
355,25,48,2.7,39591.92,32.0,7.08,688,1,36.65,40.73
360,25,48,2.33,40670.29,32.01,7.03,709,1,36.39,40.19
365,26,48,2.32,41577.63,32.14,7.15,729,1,37.05,40.78
370,26,48,2.6,42603.8,32.12,7.12,750,1,37.6,40.92
375,26,48,2.4,43614.51,32.19,7.17,771,1,37.34,41.02
380,26,49,2.58,44287.4,32.31,7.19,793,1,37.15,41.37
385,26,49,2.69,45324.41,32.08,7.19,814,1,38.3,41.32
390,26,49,2.53,46689.52,32.34,7.12,836,1,38.57,42.24
395,26,49,2.4,48189.52,32.56,7.2,859,1,38.11,42.29
400,26,50,2.4,49057.87,32.44,7.21,881,1,38.34,42.19
405,26,50,2.42,49653.24,32.46,7.1,904,1,39.8,41.74
410,26,50,2.48,51414.54,32.74,7.26,927,1,39.31,41.81
415,26,50,2.64,52401.89,32.65,7.09,950,1,39.15,42.49
420,26,51,2.48,53776.49,32.66,7.26,973,1,38.88,42.43
425,26,51,2.79,54589.6,32.65,7.17,996,1,39.83,42.85
430,26,51,3.03,56369.76,32.61,7.15,1020,1,40.63,43.24
435,26,52,2.79,57070.13,32.94,7.27,1044,1,40.44,43.01
440,27,52,3.04,58285.52,33.03,7.17,1068,1,40.08,43.56
445,27,52,2.89,59891.18,32.9,7.3,1092,1,40.14,43.87
450,27,53,3.23,61263.91,33.0,7.22,1116,1,41.5,44.36
455,27,53,3.01,61943.3,33.15,7.26,1140,1,41.52,43.48
460,27,53,3.1,62942.66,33.1,7.34,1164,1,40.7,44.36
465,27,54,2.78,64090.4,33.11,7.25,1188,1,42.75,44.17
470,27,54,2.91,65411.61,33.12,7.21,1213,1,42.52,44.44
475,27,54,3.15,66809.86,33.39,7.22,1237,1,42.28,44.67
480,27,55,3.39,67904.19,33.32,7.32,1261,1,41.84,44.57
485,27,55,3.34,69315.44,33.45,7.32,1285,1,42.9,44.35
490,28,56,3.01,70300.65,33.34,7.27,1309,1,44.38,45.06
495,28,56,3.41,71608.51,33.39,7.26,1333,1,43.63,45.16
500,28,56,3.45,72880.76,33.69,7.27,1357,1,44.06,45.33
505,28,57,3.46,74260.15,33.74,7.3,1381,1,43.82,45.92
510,28,57,3.32,75126.99,33.68,7.16,1405,1,44.23,45.62
515,28,58,3.5,76594.88,33.95,7.29,1428,1,43.84,46.16
520,28,58,3.65,77594.65,34.0,7.3,1452,1,45.33,46.09
525,28,58,4.05,78879.1,33.97,7.27,1475,1,44.09,46.43
530,29,59,3.99,79656.32,33.85,7.23,1498,1,44.94,46.52
535,29,59,3.58,80871.64,33.99,7.3,1520,1,45.99,45.67
540,29,60,3.88,82043.06,34.2,7.33,1543,1,45.38,46.26
545,29,60,3.76,83114.25,34.17,7.39,1565,1,46.25,46.68
550,29,61,3.99,84514.45,34.28,7.35,1587,1,45.93,47.01
555,29,61,3.91,85286.44,34.24,7.27,1608,1,45.64,46.94
560,29,61,3.95,86458.29,34.08,7.32,1629,1,47.03,46.5
565,29,62,3.95,87596.27,34.41,7.33,1650,1,46.07,47.79
570,29,62,4.22,88603.3,34.36,7.44,1670,1,47.28,47.49
575,30,63,4.44,89572.46,34.45,7.35,1690,1,47.09,47.82
580,30,63,4.38,90510.48,34.53,7.31,1709,1,47.08,47.89
585,30,63,4.38,91376.0,34.52,7.35,1728,1,46.93,47.79
590,30,64,4.45,92365.75,34.59,7.4,1747,1,48.13,48.13
595,30,64,4.38,93109.66,34.8,7.35,1764,1,47.22,48.02
600,30,65,4.55,94048.9,34.78,7.44,1782,1,48.11,48.59
605,30,65,4.39,95217.02,34.72,7.38,1799,1,48.18,48.86
610,30,65,4.52,95603.15,34.66,7.37,1815,1,48.6,48.55
615,30,66,4.8,96710.25,34.74,7.35,1831,1,48.5,48.91
620,30,66,4.36,97170.88,34.74,7.33,1846,1,49.16,48.43
625,31,66,4.58,98180.89,34.91,7.41,1860,1,48.33,48.87
630,31,67,4.63,98611.32,34.87,7.38,1874,1,48.75,48.72
635,31,67,4.34,99341.78,35.05,7.46,1887,1,48.7,49.26
640,31,67,4.81,99750.38,34.98,7.38,1900,1,49.12,48.88
645,31,67,4.76,100235.36,34.91,7.33,1911,1,48.12,49.15
650,31,68,4.92,101165.93,35.12,7.44,1923,1,48.73,49.27
655,31,68,4.83,101831.3,35.13,7.51,1933,1,48.24,48.88
660,31,68,4.73,102264.22,35.33,7.46,1943,1,49.22,50.26
665,31,68,4.33,102302.09,35.21,7.41,1952,1,48.84,49.09
670,31,69,5.13,102792.24,35.23,7.35,1960,1,49.96,49.47
675,31,69,4.46,103071.4,35.18,7.39,1967,1,48.94,49.35
680,31,69,5.05,103384.73,35.16,7.38,1974,1,50.12,49.9
685,31,69,4.83,104337.54,35.26,7.47,1980,1,48.85,50.14
690,31,69,4.8,104511.88,35.19,7.37,1985,1,50.84,50.22
695,31,69,4.88,104357.31,35.04,7.33,1990,1,49.57,49.9
700,31,69,4.86,104524.67,35.13,7.37,1993,1,50.31,50.23
705,31,69,4.95,104741.94,35.26,7.48,1996,1,50.7,49.77
710,31,69,5.02,104960.22,35.22,7.42,1998,1,51.09,50.26
715,31,69,4.94,104740.82,35.33,7.32,1999,1,50.07,50.05
720,32,70,5.0,105464.84,35.46,7.42,2000,1,49.72,49.68
725,31,69,5.26,104721.32,35.11,7.42,1999,1,49.46,49.03
730,31,69,4.99,104492.93,35.42,7.4,1998,1,49.83,49.65
735,31,69,5.01,104951.1,35.3,7.38,1996,1,49.44,49.89
740,31,69,4.9,104696.14,35.13,7.48,1993,1,50.45,49.76
745,31,69,4.93,104491.5,35.33,7.43,1990,1,49.94,49.92
750,31,69,4.69,104489.93,35.36,7.42,1985,1,49.67,49.67
755,31,69,4.69,103761.25,35.24,7.34,1980,1,49.69,50.17
760,31,69,5.07,103989.46,35.12,7.35,1974,1,49.43,50.18
765,31,69,4.97,103325.09,34.96,7.43,1967,1,49.92,49.94
770,31,69,4.69,103124.9,35.05,7.35,1960,1,48.86,49.7
775,31,68,5.01,102463.22,35.34,7.39,1952,1,49.05,49.7
780,31,68,4.74,102300.07,35.26,7.42,1943,1,49.48,49.51
785,31,68,5.09,101327.72,34.91,7.43,1933,1,49.1,49.27
790,31,68,4.42,101091.82,35.16,7.39,1923,1,49.97,50.07
795,31,67,4.59,100667.09,35.02,7.32,1911,1,48.49,49.52
800,31,67,4.64,100010.7,35.19,7.34,1900,1,49.16,48.94
805,31,67,4.79,99064.71,35.05,7.44,1887,1,50.08,49.6
810,31,67,4.72,98907.35,35.05,7.38,1874,1,48.27,49.22
815,31,66,4.46,97990.66,34.82,7.26,1860,1,48.71,48.87
820,30,66,4.54,97485.68,34.92,7.36,1846,1,47.85,49.11
825,30,66,4.22,96236.22,34.86,7.3,1831,1,48.85,48.48
830,30,65,4.63,95508.94,34.85,7.4,1815,1,47.17,48.25
835,30,65,3.97,95285.06,34.73,7.43,1799,1,47.53,48.36
840,30,65,4.15,93997.67,34.74,7.37,1782,1,47.59,47.98
845,30,64,4.4,93359.65,34.62,7.37,1764,1,46.67,48.18
850,30,64,4.49,92318.69,34.75,7.41,1747,1,47.39,48.28
855,30,63,4.27,91662.54,34.46,7.36,1728,1,47.49,47.25
860,30,63,4.2,90246.89,34.45,7.31,1709,1,46.47,47.7
865,30,63,3.98,89477.78,34.33,7.3,1690,1,46.99,47.67
870,29,62,4.09,88875.98,34.54,7.31,1670,1,46.38,47.76
875,29,62,4.15,87556.1,34.44,7.35,1650,1,47.16,47.24
880,29,61,4.12,86271.23,34.31,7.33,1629,1,46.43,47.49
885,29,61,3.71,85237.26,34.2,7.25,1608,1,46.06,46.35
890,29,61,3.9,84332.99,34.31,7.29,1587,1,44.9,46.88
895,29,60,3.58,83100.1,33.99,7.38,1565,1,46.19,47.25
900,29,60,3.48,82222.98,34.15,7.27,1543,1,45.58,46.79
905,29,59,3.65,80916.51,34.31,7.33,1520,1,45.99,46.74
910,29,59,3.7,79662.91,34.13,7.28,1498,1,46.15,46.28
915,28,58,3.93,78960.69,33.72,7.33,1475,1,44.46,46.03
920,28,58,3.45,77970.01,33.97,7.32,1452,1,44.09,45.76
925,28,58,3.15,76272.21,33.75,7.27,1428,1,43.29,45.42
930,28,57,3.3,75478.25,33.7,7.24,1405,1,43.52,45.55
935,28,57,3.28,73903.14,33.74,7.3,1381,1,43.52,45.22
940,28,56,3.18,72761.96,33.47,7.27,1357,1,43.11,45.33
945,28,56,3.24,71861.37,33.47,7.21,1333,1,43.49,45.22
950,28,56,3.31,70335.22,33.41,7.32,1309,1,43.0,45.07
955,27,55,3.16,69173.79,33.43,7.22,1285,1,42.24,44.87
960,27,55,3.18,67999.4,33.48,7.26,1261,1,42.44,45.08
965,27,54,3.12,66907.77,33.2,7.37,1237,1,42.58,44.4
970,27,54,2.89,65641.48,33.28,7.28,1213,1,41.7,43.73
975,27,54,2.96,64290.47,33.11,7.17,1188,1,42.39,44.19
980,27,53,3.44,62691.58,33.22,7.26,1164,1,41.1,44.48
985,27,53,3.27,61927.96,33.24,7.22,1140,1,42.36,43.6
990,27,53,3.33,60778.75,32.94,7.22,1116,1,40.41,44.03
995,27,52,2.88,59423.08,33.0,7.22,1092,1,40.76,43.93
1000,27,52,2.99,58379.18,32.8,7.24,1068,1,40.32,43.91
1005,26,52,2.98,57379.94,32.89,7.23,1044,1,40.48,43.3
1010,26,51,3.08,55914.2,32.81,7.23,1020,1,40.28,43.54
1015,26,51,3.07,54929.76,32.89,7.21,996,1,39.84,42.86
